Title,Year,Genre,Rating,Revenue (Millions),Budget (Millions),Director
Movie 6312,2020,Drama,5.048144859361494,455.1088275974556,0.0,Director 6312
Movie 6313,2014,Drama,7.181000935586788,344.4140761021238,0.0,Director 6313
Movie 6314,2014,Comedy,6.061863739187775,471.105119413334,0.0,Director 6314
Movie 6315,2016,Comedy,4.729923782146583,409.1223914789996,45.26300181257113,Director 6315
Movie 6316,2014,Comedy,7.609950055366147,258.85892290465085,283.0644020066353,Director 6316
Movie 6317,2016,Action,2.1924659722665365,333.1469981425855,12.547452315292688,Director 6317
Movie 6318,2014,Comedy,9.459729829084887,12.146412040657864,86.3141731105527,Director 6318
Movie 6319,2014,Comedy,9.049974874638693,193.522895371784,0.0,Director 6319
Movie 6320,2010,Comedy,4.3953957822965535,34.09908376106924,156.96921576465922,Director 6320
Movie 6321,2010,Action,2.606530371322348,68.05716726510963,113.76740879773097,Director 6321
Movie 6322,2016,Comedy,6.300641694037306,98.16635275195752,208.9230696653383,Director 6322
Movie 6323,2014,Thriller,8.086338636801274,392.316549677989,0.0,Director 6323
Movie 6324,2020,Comedy,8.397980185932706,0.0,40.05940172784199,Director 6324
Movie 6325,2018,Drama,6.503850433772692,383.40442849441087,0.0,Director 6325
Movie 6326,2016,Action,8.983831202399703,275.6068181113497,237.78742655820716,Director 6326
Movie 6327,2020,Drama,9.770337998516773,351.0279658416125,35.72750970050237,Director 6327
Movie 6328,2012,Thriller,3.785454352965952,0.0,230.5616912547017,Director 6328
Movie 6329,2010,Comedy,7.050425864957219,25.484343801426675,0.0,Director 6329
Movie 6330,2010,Action,9.007305638828292,185.1343116215701,209.02891014008287,Director 6330
Movie 6331,2016,Comedy,5.074089159571196,393.154045983413,0.0,Director 6331
Movie 6332,2014,Thriller,6.376804428771813,256.60195589129785,31.26025785902712,Director 6332
Movie 6333,2012,Thriller,8.93535842992215,1.8170564333651456,0.0,Director 6333
Movie 6334,2016,Thriller,1.259753441928933,115.2398415379381,198.5530992750172,Director 6334
Movie 6335,2018,Action,1.0484881266670931,202.63747403242235,0.0,Director 6335
Movie 6336,2014,Thriller,3.131804856862723,323.94822302256284,226.39499229220047,Director 6336
Movie 6337,2018,Action,5.572040175317833,15.94575521543294,0.0,Director 6337
Movie 6338,2014,Drama,2.0826463681075995,98.66349035372896,161.49393870382175,Director 6338
Movie 6339,2016,Action,9.007898262169842,0.0,0.0,Director 6339
Movie 6340,2014,Thriller,8.393532339418481,330.36947584126125,56.87635729702231,Director 6340
Movie 6341,2014,Drama,1.9311253946129363,438.744677592751,162.85455154450472,Director 6341
Movie 6342,2010,Comedy,5.140477151615928,474.8206311781994,115.02851132298052,Director 6342
Movie 6343,2020,Action,2.94361911687152,421.0140931094875,148.58403352403008,Director 6343
Movie 6344,2014,Action,7.428304915946218,38.254115221200266,76.54639751387467,Director 6344
Movie 6345,2010,Comedy,5.528626829269676,131.0885207316434,274.1783636255263,Director 6345
Movie 6346,2020,Drama,7.532854764963987,0.0,115.12021379353445,Director 6346
Movie 6347,2012,Drama,1.0281023077380629,0.0,116.39753345185996,Director 6347
Movie 6348,2020,Comedy,3.049378672390449,12.93259353027466,0.0,Director 6348
Movie 6349,2012,Action,1.435063668922627,147.70581733869662,150.35571338563517,Director 6349
Movie 6350,2014,Comedy,7.588682053074204,0.0,0.0,Director 6350
Movie 6351,2014,Drama,3.601851131755152,450.9075688610488,0.0,Director 6351
Movie 6352,2012,Action,9.465934525288574,481.4186427148087,10.791744421311918,Director 6352
Movie 6353,2018,Drama,8.713530835679034,126.671014087209,259.7612771018166,Director 6353
Movie 6354,2010,Action,2.1606547291846008,279.24341716013566,292.9345148769454,Director 6354
Movie 6355,2012,Comedy,5.0649742311687165,211.78520233154265,217.2965891356072,Director 6355
Movie 6356,2010,Action,5.146345805111136,161.70594819811566,100.1296581459111,Director 6356
Movie 6357,2016,Thriller,2.465197426616861,0.0,32.924489484661194,Director 6357
Movie 6358,2014,Action,5.44721396864795,66.02423139634865,247.15113897493316,Director 6358
Movie 6359,2012,Action,7.166944484225308,485.8867368112469,261.022872142513,Director 6359
Movie 6360,2014,Drama,5.839524815534229,136.3083517099053,196.14183239095135,Director 6360
Movie 6361,2020,Comedy,8.207895829033788,274.30248099819624,170.43417342631733,Director 6361
Movie 6362,2020,Drama,3.286189532806824,97.2109635393604,25.58727330686237,Director 6362
Movie 6363,2012,Action,2.3174842433412985,144.14636517327105,0.0,Director 6363
Movie 6364,2020,Thriller,3.506096644755825,336.7253802879246,0.0,Director 6364
Movie 6365,2014,Comedy,5.068504526087033,359.6499807495552,16.771825973820853,Director 6365
Movie 6366,2016,Drama,4.5550404291093605,365.32490642519775,110.85989337693552,Director 6366
Movie 6367,2010,Drama,7.286949827488927,81.70458945859122,0.0,Director 6367
Movie 6368,2018,Comedy,9.657571355484189,101.0276785713157,0.0,Director 6368
Movie 6369,2018,Action,3.204834787850153,10.76603846124683,61.28816496779842,Director 6369
Movie 6370,2016,Comedy,9.258265579514866,260.41510476625865,24.50183353397368,Director 6370
Movie 6371,2014,Thriller,2.8435380711072686,66.97826614292215,158.76442299787425,Director 6371
Movie 6372,2016,Action,8.10920824368197,361.5410513841479,9.732588569828325,Director 6372
Movie 6373,2018,Action,5.406746951744921,290.61534986736314,226.80464105559264,Director 6373
Movie 6374,2018,Drama,4.133455126667938,220.0179814350384,0.7670461987552244,Director 6374
Movie 6375,2016,Comedy,1.662674112679157,245.1238345424606,165.81276504183347,Director 6375
Movie 6376,2016,Thriller,8.833086314415421,371.8441784435335,29.32320419541483,Director 6376
Movie 6377,2016,Thriller,6.558579821988853,383.41412244149257,0.0,Director 6377
Movie 6378,2012,Action,4.637599915361545,131.446797736646,0.0,Director 6378
Movie 6379,2012,Comedy,9.527938888398928,322.8431936066948,0.0,Director 6379
Movie 6380,2010,Action,9.677603298772896,0.0,215.34700899233255,Director 6380
Movie 6381,2010,Action,3.709076212118955,88.19481639860615,0.0,Director 6381
Movie 6382,2010,Action,7.4627642686191535,0.0,240.86787930592635,Director 6382
Movie 6383,2014,Comedy,9.776613157688343,431.7565373538968,286.85477641400456,Director 6383
Movie 6384,2014,Drama,9.610783796369017,211.51242818974345,0.0,Director 6384
Movie 6385,2016,Drama,2.441680603163245,422.2657781083491,286.3857609831727,Director 6385
Movie 6386,2014,Thriller,8.768401626444417,242.71173691633908,160.41873577710442,Director 6386
Movie 6387,2014,Drama,5.9290734481342415,415.7694599237345,164.1968540911069,Director 6387
Movie 6388,2020,Thriller,4.495194049896297,99.24395787024278,280.4944689451744,Director 6388
Movie 6389,2012,Action,4.321897598239684,440.5749028797293,269.96290024965606,Director 6389
Movie 6390,2016,Comedy,9.21078641110909,44.69434745989902,170.35942217615678,Director 6390
Movie 6391,2018,Comedy,2.885360389873274,48.48186969343982,2.9761226468000928,Director 6391
Movie 6392,2018,Action,5.554539701067223,133.72885302047715,0.0,Director 6392
Movie 6393,2014,Thriller,9.463436790989512,246.83240981360933,181.36281091648328,Director 6393
Movie 6394,2016,Thriller,3.240850635930425,429.2402597590453,182.1985976169799,Director 6394
Movie 6395,2010,Action,8.503318352090012,159.07750169014068,0.0,Director 6395
Movie 6396,2012,Comedy,9.17164263403875,0.0,240.70994093862163,Director 6396
Movie 6397,2016,Drama,2.284497965534063,82.25902503666342,237.8054283307661,Director 6397
Movie 6398,2020,Action,4.385552035461179,173.6073591279164,133.83905437840852,Director 6398
Movie 6399,2018,Action,1.9649432785748693,446.39836641466,73.59574505597496,Director 6399
Movie 6400,2012,Drama,9.495493765092824,482.77017486468367,0.0,Director 6400
Movie 6401,2020,Comedy,5.285923428107882,202.14451250899853,41.96250363897192,Director 6401
Movie 6402,2018,Thriller,6.977344644439496,458.2328714379123,263.48693161306034,Director 6402
Movie 6403,2016,Comedy,5.043386793686652,285.8314774999272,0.0,Director 6403
Movie 6404,2020,Drama,2.7388047393304147,277.35318829285524,280.66576715732936,Director 6404
Movie 6405,2016,Comedy,4.730235626211497,87.21474582284736,0.0,Director 6405
Movie 6406,2016,Drama,3.791045563465005,150.876870221134,213.6771732139325,Director 6406
Movie 6407,2018,Comedy,7.870461051299193,396.41814250936335,0.0,Director 6407
Movie 6408,2016,Drama,4.301657136724778,197.6980990331612,0.0,Director 6408
Movie 6409,2018,Drama,2.968790554938815,0.0,175.41555638322768,Director 6409
Movie 6410,2012,Drama,3.487259535163754,289.104727574797,8.025248910689385,Director 6410
Movie 6411,2012,Thriller,1.3043375999898728,458.52839056031104,80.67718802351229,Director 6411
Movie 6412,2012,Thriller,8.515067894743044,108.828975846627,298.92156516121213,Director 6412
Movie 6413,2014,Action,4.374288416184848,31.267089967369927,13.262587041355276,Director 6413
Movie 6414,2018,Drama,3.723731803817954,214.55821845241968,68.56954400175704,Director 6414
Movie 6415,2018,Thriller,6.765157464909608,155.28112882952595,225.24448435290145,Director 6415
Movie 6416,2020,Comedy,4.273490871136668,167.27285379311314,0.0,Director 6416
Movie 6417,2020,Drama,8.84617016763724,276.743111607231,0.0,Director 6417
Movie 6418,2012,Comedy,3.927695137952213,195.1432322379561,0.0,Director 6418
Movie 6419,2014,Thriller,5.39730965870093,17.499681307116532,21.34281871574508,Director 6419
Movie 6420,2018,Thriller,8.770287325472887,0.0,232.9742473268558,Director 6420
Movie 6421,2020,Action,7.825905597798211,456.5599225496015,197.59775310186296,Director 6421
Movie 6422,2014,Thriller,4.285698113782096,382.2488469695088,165.9610579675454,Director 6422
Movie 6423,2016,Thriller,4.686039679981855,195.70824137734687,0.0,Director 6423
Movie 6424,2012,Drama,8.096182505964045,5.83059928355253,173.01394039076945,Director 6424
Movie 6425,2010,Drama,3.980161156134319,448.3695144601371,156.80495746274693,Director 6425
Movie 6426,2020,Comedy,4.91640613501227,320.5780117159489,114.66818094200563,Director 6426
Movie 6427,2020,Comedy,3.03126728233457,153.42735050054037,0.0,Director 6427
Movie 6428,2014,Action,8.837547591896492,490.3764147944476,0.0,Director 6428
Movie 6429,2020,Drama,6.038508198131034,307.10233023848826,48.996871352428485,Director 6429
Movie 6430,2020,Action,9.143804625367393,0.0,288.0400302063523,Director 6430
Movie 6431,2014,Action,2.391046777680235,287.01396708619103,256.4141456847821,Director 6431
Movie 6432,2010,Action,4.416774949983981,20.738088501499877,30.14104784566217,Director 6432
Movie 6433,2010,Comedy,5.301418997433342,409.06102564553646,268.4781341345827,Director 6433
Movie 6434,2010,Comedy,1.276535165875777,23.070398186141333,173.36269118563848,Director 6434
Movie 6435,2014,Comedy,1.3219821366130895,21.608851904332795,0.0,Director 6435
Movie 6436,2014,Comedy,3.3181132621363427,371.368748601482,224.9776147744601,Director 6436
Movie 6437,2010,Thriller,2.68046567636341,495.7205147930092,15.85003094298547,Director 6437
Movie 6438,2010,Drama,7.512698307838736,426.608570896498,151.57034335798835,Director 6438
Movie 6439,2010,Drama,2.217067613516017,50.35755687898477,86.18796095339155,Director 6439
Movie 6440,2018,Action,7.06299313115443,0.0,177.9635273558606,Director 6440
Movie 6441,2018,Comedy,5.054025503442494,416.3537573367232,122.15199976800912,Director 6441
Movie 6442,2010,Thriller,4.1893878622547325,48.28155625886575,90.40809675678796,Director 6442
Movie 6443,2016,Action,1.0846557972371034,173.08885643737202,0.0,Director 6443
Movie 6444,2010,Action,4.09552245738946,188.4074982297644,0.0,Director 6444
Movie 6445,2014,Comedy,9.932371460242864,182.4791029338192,88.39250813978262,Director 6445
Movie 6446,2020,Thriller,7.203703676618641,47.33390980997743,0.0,Director 6446
Movie 6447,2016,Comedy,2.4268934329341363,344.8289937142135,292.76578933881217,Director 6447
Movie 6448,2010,Drama,2.6080075553115822,155.22253301605656,0.0,Director 6448
Movie 6449,2018,Drama,3.739816701185447,372.4447705038775,279.4250426114584,Director 6449
Movie 6450,2018,Drama,6.774208508489366,94.30518299140556,287.292853243536,Director 6450
Movie 6451,2010,Drama,7.210049021458698,172.8544261551753,210.27735627395788,Director 6451
Movie 6452,2020,Comedy,7.576889077140928,19.184623845749016,250.52190989388515,Director 6452
Movie 6453,2020,Comedy,7.190203010493766,250.2193394522633,0.0,Director 6453
Movie 6454,2010,Comedy,8.651887213334657,221.94483979389747,184.44061168738224,Director 6454
Movie 6455,2020,Thriller,8.985892024808514,154.5064318133596,214.3866343836592,Director 6455
Movie 6456,2010,Thriller,2.605690911641694,470.8237379800832,101.30014215690927,Director 6456
Movie 6457,2020,Action,1.4199665635316605,267.0923302569569,0.0,Director 6457
Movie 6458,2012,Drama,4.885929854855064,144.96502522098106,275.7132788199252,Director 6458
Movie 6459,2012,Drama,3.092136466011773,268.8960793978219,202.47138215136687,Director 6459
Movie 6460,2014,Thriller,2.075315530547815,114.92247642235849,0.0,Director 6460
Movie 6461,2012,Thriller,3.219894665956541,177.29529747587674,0.0,Director 6461
Movie 6462,2020,Comedy,7.838981266679333,16.550136465111294,145.18842368554692,Director 6462
Movie 6463,2016,Action,2.7739726385500454,96.5224173179653,163.9869826714189,Director 6463
Movie 6464,2020,Comedy,7.408276631526045,381.5913320598948,0.0,Director 6464
Movie 6465,2020,Thriller,2.0671838073570705,284.66467308186577,105.00779070073564,Director 6465
Movie 6466,2014,Thriller,1.978222304090548,444.8823848246879,226.1351087999741,Director 6466
Movie 6467,2020,Comedy,1.0586655668022678,229.60173803321663,0.0,Director 6467
Movie 6468,2020,Comedy,7.650240575651426,25.48105345957491,264.15249662982563,Director 6468
Movie 6469,2014,Action,3.831475212102772,427.7097050519744,0.0,Director 6469
Movie 6470,2016,Action,2.5159954087042022,187.1061941864692,0.0,Director 6470
Movie 6471,2016,Action,4.696304958158924,439.72847516469096,268.1336895653748,Director 6471
Movie 6472,2020,Thriller,3.5486817819162777,210.8623034854953,299.86327082746715,Director 6472
Movie 6473,2014,Drama,6.309626552134957,21.038202212353497,104.98799374745082,Director 6473
Movie 6474,2014,Thriller,1.6996027985163824,287.07489712079297,93.17236479395709,Director 6474
Movie 6475,2010,Drama,5.931266235905262,399.1223290252848,47.79945338619939,Director 6475
Movie 6476,2020,Drama,2.9601247605136995,0.0,296.76086535105685,Director 6476
Movie 6477,2020,Action,5.915017915570588,2.6512599278633644,0.0,Director 6477
Movie 6478,2018,Comedy,9.435953995358688,242.8709207620568,32.83061309574097,Director 6478
Movie 6479,2010,Comedy,8.655573389821456,466.0424349115358,37.00575868262598,Director 6479
Movie 6480,2012,Action,7.996659200432132,73.86386882822775,255.9252307226903,Director 6480
Movie 6481,2018,Thriller,1.2036408261397735,33.24004812227267,0.0,Director 6481
Movie 6482,2020,Thriller,2.960909506061597,0.0,0.0,Director 6482
Movie 6483,2010,Action,9.056337104882504,174.40391485211563,0.0,Director 6483
Movie 6484,2012,Action,1.904879019779756,369.73896806149247,63.04319199500702,Director 6484
Movie 6485,2010,Comedy,7.206732894778715,415.4784307676771,198.86237833695407,Director 6485
Movie 6486,2014,Thriller,1.3131291653179584,98.5766719322612,96.98742199203872,Director 6486
Movie 6487,2016,Drama,1.6335521541238092,403.7008760039094,28.72819391738633,Director 6487
Movie 6488,2014,Thriller,8.526698557925428,43.87399588334256,64.0351224336508,Director 6488
Movie 6489,2012,Thriller,3.0418020191836117,260.3139977443763,22.85157486189479,Director 6489
Movie 6490,2014,Comedy,6.623451378613462,356.4981852337081,207.69451068714815,Director 6490
Movie 6491,2020,Drama,6.7448029192053465,210.25882895194871,166.15872389364858,Director 6491
Movie 6492,2012,Thriller,1.7255390662724848,0.0,217.88654251784956,Director 6492
Movie 6493,2018,Action,8.062609910598415,48.61394897951871,227.9024048283298,Director 6493
Movie 6494,2020,Drama,5.589975063016658,474.35475469475807,0.0,Director 6494
Movie 6495,2016,Thriller,9.358900170212824,129.19805932155492,237.3986379909049,Director 6495
Movie 6496,2016,Drama,4.4813414323873335,32.70311461682911,155.636450130289,Director 6496
Movie 6497,2010,Comedy,3.528851816717816,473.067315505957,1.924319344332261,Director 6497
Movie 6498,2016,Thriller,2.330880199144363,397.24148104390815,76.8823392923089,Director 6498
Movie 6499,2012,Drama,4.213510327294961,0.0,230.96042476344692,Director 6499
Movie 6500,2014,Comedy,3.758806745095433,91.43874891395843,286.9480810006002,Director 6500
Movie 6501,2014,Action,3.8463847091842216,230.3092753599068,181.8725674390141,Director 6501
Movie 6502,2014,Thriller,5.321207156929699,459.2280914837201,225.82386578440943,Director 6502
Movie 6503,2016,Action,9.943939485177218,489.5722476233527,240.3196781871441,Director 6503
Movie 6504,2014,Thriller,5.72829727864013,67.54206785561935,153.9557177519921,Director 6504
Movie 6505,2012,Drama,4.543820879878767,53.158508871395256,0.0,Director 6505
Movie 6506,2016,Action,2.2507488823040016,94.0395969235582,0.0,Director 6506
